"","variable","year","mean","sd","lower","upper"
"138","dep_t",1961,0.635075179879958,0.151118708389375,0.429097689754504,0.891289456838232
"139","dep_t",1962,0.790233002408777,0.200146971663087,0.519767601890525,1.13320087963633
"140","dep_t",1963,0.745491956710154,0.185405435083387,0.496205991146778,1.07641330203277
"141","dep_t",1964,0.83808918293617,0.201289007922439,0.557715781791611,1.18675395588956
"142","dep_t",1965,0.848341979365956,0.195862948408223,0.566858793843753,1.19175353352166
"143","dep_t",1966,0.918390466810414,0.205265500219054,0.629594529267345,1.26912295932513
"144","dep_t",1967,1.08048380360203,0.262070575659143,0.7170564433388,1.52396371464926
"145","dep_t",1968,0.888146363803175,0.210681823508807,0.594970565257387,1.25528588609986
"146","dep_t",1969,0.932154106227838,0.223829497860143,0.621353183797886,1.32069708854706
"147","dep_t",1970,0.913809221018169,0.225056031094985,0.59958799849675,1.29388016328677
"148","dep_t",1971,0.865685027968175,0.206980138314715,0.576689398954831,1.21126271518257
"149","dep_t",1972,0.915031486121708,0.195584589052909,0.636402123010241,1.25363145676663
"150","dep_t",1973,1.20814293961129,0.253605500669699,0.833825042502322,1.63758948583343
"151","dep_t",1974,1.34739413400943,0.279129038438102,0.928580040264271,1.82485780423999
"152","dep_t",1975,1.13029936861938,0.270881042363788,0.75057970559609,1.61059245165252
"153","dep_t",1976,1.0285131367329,0.233437070234976,0.698140458244364,1.42688293752986
"154","dep_t",1977,1.13121525898072,0.246566563667978,0.768430117194581,1.56265673315878
"155","dep_t",1978,1.13640450636179,0.257482449792879,0.770422723990296,1.59164500116018
"156","dep_t",1979,1.03670442603984,0.22331871032086,0.718761465840049,1.42083525646748
"157","dep_t",1980,1.11164938360964,0.253486503436634,0.751402447535408,1.55710522182776
"158","dep_t",1981,1.14035557146816,0.255581602993037,0.764795022646445,1.5692646217283
"159","dep_t",1982,1.16684955516494,0.251919833975552,0.803176929561248,1.60170299693276
"160","dep_t",1983,1.0922328238796,0.243797039829118,0.741151129530366,1.52127833928749
"161","dep_t",1984,1.0659917307328,0.239775129578585,0.73348712865845,1.47448986165438
"162","dep_t",1985,1.07733884594978,0.237352347875842,0.73874379132636,1.49687018650338
"163","dep_t",1986,1.29099952927586,0.262773702135,0.90847683246742,1.72939820756349
"164","dep_t",1987,1.32586027462729,0.379204304314071,0.804991302695635,2.02190873058382
"165","dep_t",1988,0.564912460593315,0.136268146757079,0.373418304013006,0.793711549266873
"166","dep_t",1989,0.668857671784156,0.167547745268106,0.440588137428422,0.961715983796379
"167","dep_t",1990,0.664324626740906,0.160345421579145,0.446186161379631,0.953604116961695
"168","dep_t",1991,0.684109288843203,0.168547713759633,0.450791639840675,0.964380717133957
"169","dep_t",1992,0.698756258453971,0.175087379614316,0.451051194290304,0.989100319078496
"170","dep_t",1993,0.663863651403098,0.158083435629267,0.4394931529498,0.932414288668346
"171","dep_t",1994,0.691534509848004,0.171394897802041,0.452421301568348,0.988200026537942
"172","dep_t",1995,0.625595897236586,0.16124351770222,0.409283357506989,0.90835403406895
"173","dep_t",1996,0.610312985557693,0.147053877265023,0.41293685470208,0.86548470137342
"174","dep_t",1997,0.659973668613503,0.159247251060752,0.437458090654133,0.937702964631753
"175","dep_t",1998,0.698689220467976,0.173129724550432,0.459811837290255,1.00022346692759
"176","dep_t",1999,0.685499038034252,0.15895620913128,0.465749353991463,0.948845483151593
"177","dep_t",2000,0.844130047066969,0.20139677483563,0.567352856455872,1.2028073289168
"178","dep_t",2001,0.909640977372528,0.209223778617501,0.614609524673256,1.28322599856805
"179","dep_t",2002,0.91564174125842,0.218945032509085,0.613690226699875,1.28242036724816
"180","dep_t",2003,0.921104376677377,0.219470612799228,0.612245957470396,1.30179432485726
"181","dep_t",2004,0.998579696580873,0.231739988719215,0.671390845459801,1.40113165394049
"182","dep_t",2005,0.989181458948873,0.22577221093858,0.671080556526634,1.39034961500226
"183","dep_t",2006,0.968922584996798,0.22310977285616,0.654626752468076,1.35947483923911
"184","dep_t",2007,0.84219728043819,0.191393291263783,0.572499825642485,1.16328553604198
"185","dep_t",2008,0.928854653862353,0.226512863005489,0.603206319677626,1.32026241903084
"186","dep_t",2009,0.88315583186482,0.213253171291348,0.586556739421736,1.24960248983442
"187","dep_t",2010,0.756969122717046,0.180205949503473,0.516333561899373,1.05894964730606
"188","dep_t",2011,0.780385350913491,0.187001110397038,0.518783432272331,1.09878606213228
"189","dep_t",2012,0.771812464312261,0.179653813225249,0.526841911415922,1.07072892273428
"190","dep_t",2013,0.72274801978866,0.177469831012367,0.481193492334152,1.01768866799761
"191","dep_t",2014,0.730810821800701,0.16808104327295,0.496013850144547,1.01638018143046
"192","dep_t",2015,0.851871111390986,0.22413034199239,0.551624126830593,1.24602152242473
"193","dep_t",2016,0.690254725967588,0.267999464197533,0.385561256820748,1.19052660294769
"194","dep_t",2017,0.535037579430609,0.241008328973934,0.29781122674859,0.89581824893318
"195","dep_t",2018,0.364477401645677,0.0648191682784185,0.272307764349104,0.477442781242441
"196","growth_t",1955,0.139086632321934,0.0273425816814677,0.0994063499040015,0.185303285348447
"197","growth_t",1956,0.118132210470731,0.0258457793360893,0.0826494985269103,0.163126013976105
"198","growth_t",1957,0.138993548964483,0.0281311841909817,0.0992784364958303,0.187765079885639
"199","growth_t",1958,0.122055200446458,0.0549179185632699,0.0385302216441206,0.182343239485588
"200","growth_t",1959,0.10491247626958,0.0901914749750506,-0.0107186359144792,0.178226600931822
"201","growth_t",1960,0.130910986565297,0.044977188805713,0.0693466578372692,0.185774399921191
"202","growth_t",1961,0.124769834453177,0.0511752049622035,0.0510870235066652,0.185189171003165
"203","growth_t",1962,0.0748639091449658,0.109200030950783,-0.0899156745062712,0.170240263968377
"204","growth_t",1963,0.0933093516999747,0.081453304213822,-0.045983537361309,0.173697418506798
"205","growth_t",1964,0.0579095253638501,0.105018541983292,-0.128619045995224,0.165081332366132
"206","growth_t",1965,0.0551581743899385,0.100596888947505,-0.126436503846767,0.15971328319804
"207","growth_t",1966,0.0219746115972711,0.122093372149879,-0.198323668995104,0.146795060624744
"208","growth_t",1967,-0.0884087050119882,0.211419938865774,-0.459567959344722,0.123048023986958
"209","growth_t",1968,0.0353709984051035,0.122001343875406,-0.172440397650036,0.157955620794456
"210","growth_t",1969,0.0109268354458942,0.144013734371847,-0.250917373324611,0.148972795368163
"211","growth_t",1970,0.0185098092342505,0.145480496740729,-0.222340831840508,0.154285031340774
"212","growth_t",1971,0.0456846265860807,0.119790712050847,-0.152471490178844,0.157402490146952
"213","growth_t",1972,0.0269399573512466,0.112155924819626,-0.181433145365266,0.151036555854747
"214","growth_t",1973,-0.177757635908379,0.22307693331546,-0.590969207444589,0.0874787189191771
"215","growth_t",1974,-0.311238501332847,0.283388140572937,-0.840005905756861,0.0400175357593299
"216","growth_t",1975,-0.123637823973034,0.228297448235927,-0.559974180005862,0.116010067613879
"217","growth_t",1976,-0.0439077155774559,0.169342151879629,-0.348964939001629,0.136949472301818
"218","growth_t",1977,-0.118092261569726,0.200756207580694,-0.506310888174085,0.111034744390365
"219","growth_t",1978,-0.12375254086294,0.216417841945027,-0.517717729728112,0.110941032306481
"220","growth_t",1979,-0.0477541885374869,0.160017866745588,-0.351707394786856,0.127598616218342
"221","growth_t",1980,-0.105545810393343,0.205349349671428,-0.489193688961958,0.121474856518296
"222","growth_t",1981,-0.125982516675743,0.209846406546221,-0.525723798115313,0.110370091996057
"223","growth_t",1982,-0.146282581841117,0.215786905735042,-0.564031336397632,0.0999248918487277
"224","growth_t",1983,-0.0877504446926262,0.19059603331144,-0.451360148007719,0.121215226067099
"225","growth_t",1984,-0.0701536815560374,0.185157518887808,-0.405523904943101,0.125076740884975
"226","growth_t",1985,-0.0751571262452757,0.175977267521868,-0.404447995630723,0.124511490126314
"227","growth_t",1986,-0.250084247082757,0.248670921809045,-0.708257679025494,0.0499143284160848
"228","growth_t",1987,-0.339917746260025,0.433289047267405,-1.24220667439942,0.0936246872156649
"229","growth_t",1988,0.135883987381997,0.0372325802789748,0.0807717404417143,0.191606236758247
"230","growth_t",1989,0.115531713595186,0.0589163576020021,0.0201367220535822,0.182230133846529
"231","growth_t",1990,0.117731480201913,0.0573886422243513,0.0258347724563375,0.180341190185702
