"","variable","year","mean","sd","lower","upper"
"163","dep_t",1974,0.623483368954597,0.20409311095909,0.348745947144432,0.992534940945168
"164","dep_t",1975,0.63569502007005,0.202398835789603,0.366156878183038,0.994186784076493
"165","dep_t",1976,0.625223590916242,0.202322561702513,0.361988736624297,0.980116039167317
"166","dep_t",1977,0.588441630309582,0.189210085564705,0.340458668019358,0.923984898583208
"167","dep_t",1978,0.609890462874007,0.201520791671627,0.346143723350669,0.963995187347822
"168","dep_t",1979,0.541291091304916,0.17237454323048,0.312361330756683,0.850308925858042
"169","dep_t",1980,0.672557055218669,0.221520722296847,0.379165457321809,1.05572081537399
"170","dep_t",1981,0.701025281595977,0.22286286771589,0.406824479325037,1.09319486247251
"171","dep_t",1982,0.913119154719856,0.285463038596495,0.533509814845893,1.41882329866674
"172","dep_t",1983,1.13311654843291,0.369771619866674,0.651673379745373,1.78273141940077
"173","dep_t",1984,0.96694602796748,0.300987106543788,0.550685319383708,1.47078638330644
"174","dep_t",1985,0.885157259233654,0.281035755809674,0.512627639333328,1.38207645781926
"175","dep_t",1986,1.04651699173415,0.320336784086326,0.601100065120741,1.58619042888246
"176","dep_t",1987,1.09471631791108,0.350986606575377,0.625033188560187,1.71166934958387
"177","dep_t",1988,0.949782878974815,0.30698399143161,0.538264419992391,1.48491926718286
"178","dep_t",1989,0.711886689434273,0.234961592597996,0.410227370400353,1.13938399325174
"179","dep_t",1990,0.5813719995974,0.198407186581319,0.327729755302932,0.937203309465098
"180","dep_t",1991,0.476703794359378,0.150356598978166,0.270773083935859,0.748473748903316
"181","dep_t",1992,0.549779437865238,0.172111771611092,0.312008056987728,0.842700288978606
"182","dep_t",1993,0.633609452692665,0.2015264733938,0.363768371620175,0.987224199890851
"183","dep_t",1994,0.817338078315838,0.252528091909113,0.467694495929972,1.26663312799502
"184","dep_t",1995,1.0276237551558,0.312239919983866,0.60307033230922,1.5722300743774
"185","dep_t",1996,1.05790592280531,0.307182348859037,0.624307015292368,1.57811130374571
"186","dep_t",1997,1.30336288750444,0.364939319637007,0.789952629351714,1.94706680170325
"187","dep_t",1998,1.23626429593488,0.357048727185232,0.748901403747831,1.86794305927732
"188","dep_t",1999,1.31484684891657,0.360431104827675,0.8159905883544,1.92415158914465
"189","dep_t",2000,1.48119649690633,0.398752652006127,0.909324869123547,2.18723413413226
"190","dep_t",2001,1.18853342744947,0.357922674346963,0.701921736470684,1.85281020996938
"191","dep_t",2002,1.14463212061224,0.333252871673254,0.689342643651936,1.75067405469262
"192","dep_t",2003,1.15868261636634,0.33649690350207,0.683833799456947,1.73243335759969
"193","dep_t",2004,1.31002457270683,0.371689855708642,0.780784384740032,1.96405566211251
"194","dep_t",2005,1.37293355913741,0.373751201115849,0.842533156270324,2.02069595703005
"195","dep_t",2006,1.34071812995893,0.387264419308627,0.81065842911118,2.04126532348578
"196","dep_t",2007,1.19721220915286,0.349577487763009,0.713369301304794,1.80925139661134
"197","dep_t",2008,1.1121059890758,0.32667964109027,0.662430660722739,1.69715375108659
"198","dep_t",2009,1.17893114352642,0.344326872277456,0.693729327815691,1.77899955298294
"199","dep_t",2010,1.16875912337388,0.348509359478829,0.688654208580923,1.78471571984703
"200","dep_t",2011,1.22767589712435,0.352173786503595,0.720617945764259,1.82622211226206
"201","dep_t",2012,1.23446329935353,0.353720589566147,0.740996273924686,1.87392013393008
"202","dep_t",2013,1.2817765956161,0.357371626360864,0.78873021911835,1.88118881395704
"203","dep_t",2014,1.28683553545055,0.37511629886058,0.774671645973039,1.95580129681758
"204","dep_t",2015,1.29277380848121,0.429894960222596,0.727191612130194,2.10065120523167
"205","dep_t",2016,0.85361939431578,0.474203790733325,0.362221636145955,1.87216341846619
"206","dep_t",2017,0.553849598878887,0.303615477683838,0.262572678373309,0.980040851319315
"207","dep_t",2018,0.351227412534408,0.061381851508229,0.260169905704334,0.453114321529795
"208","growth_t",1951,0.105723601237396,0.021097041833815,0.0749410897168419,0.140504219645597
"209","growth_t",1952,0.0693634754996349,0.0189247053963532,0.0440862718224184,0.102177676972336
"210","growth_t",1953,0.0463081225398699,0.0146520234488103,0.0270197951458529,0.0720395797836274
"211","growth_t",1954,0.0430826078979701,0.0133212017492727,0.0253707363094423,0.0658940454824635
"212","growth_t",1955,0.0572609773320464,0.0167406497474194,0.0344931801183765,0.0862754128017639
"213","growth_t",1956,0.070192850603524,0.0191544928239414,0.0442218096195964,0.1051623219982
"214","growth_t",1957,0.071281277923444,0.0190740519454552,0.0447721311123724,0.103346267348815
"215","growth_t",1958,0.0743865226517471,0.0202297676318627,0.0467835253695425,0.109012652239748
"216","growth_t",1959,0.0778698823352899,0.0204212049630175,0.0490991858171768,0.114025530698356
"217","growth_t",1960,0.0831620302433504,0.0201793580530114,0.0543677426056547,0.117237076333565
"218","growth_t",1961,0.0832899345111056,0.0207505015795052,0.0535684360056106,0.119702269818668
"219","growth_t",1962,0.101214342799406,0.0213954240263601,0.0699726565312182,0.137503866546119
"220","growth_t",1963,0.102328020270222,0.022444373756382,0.0712671526737668,0.140117976248188
"221","growth_t",1964,0.102997756911861,0.0236978328728204,0.0720050990960177,0.139996023091346
"222","growth_t",1965,0.103485213156535,0.023768345760636,0.071453656835449,0.140293294970499
"223","growth_t",1966,0.0967013796668942,0.021468517307688,0.0654957866803012,0.132838332378547
"224","growth_t",1967,0.0934259755719517,0.0214665260291986,0.0625528357316918,0.130128532024015
"225","growth_t",1968,0.0938523272101423,0.0218743655756208,0.0619303860488706,0.131678198565361
"226","growth_t",1969,0.0917511002763371,0.0221063856822327,0.0592168978048744,0.129070071880507
"227","growth_t",1970,0.097781759192834,0.0221914885892144,0.0663382663629075,0.136421671327088
"228","growth_t",1971,0.100978052383411,0.0296586504484406,0.0692355149215052,0.138611752595639
"229","growth_t",1972,0.102544307678078,0.0316642865847431,0.0636041580730523,0.142075576195336
"230","growth_t",1973,0.0936748901117059,0.0532983955409227,0.0265303484808918,0.142425021849924
"231","growth_t",1974,0.0893653317227043,0.0580987507644,0.00386619743038862,0.141147501108509
"232","growth_t",1975,0.0889499147698656,0.0534226048033881,0.00294728341200985,0.141367975525549
"233","growth_t",1976,0.089319563251236,0.0571226105391819,0.00879701984897523,0.140616073959375
"234","growth_t",1977,0.0956198240755924,0.04435459539878,0.0307404746727282,0.14289590420793
"235","growth_t",1978,0.0919052357812233,0.0544695005763381,0.0168408329902532,0.142438513464459
