"","variable","year","mean","sd","lower","upper"
"47","growth_t",2018,0.151736675296605,0.0315525267959495,0.107767174702448,0.207722147278096
"48","index_hat_t",2008,978.399859137358,1917.05286510004,243.469739319801,2722.9778780308
"49","index_hat_t",2009,1122.19290398958,2425.09370731345,236.116791974737,3255.82310448761
"50","index_hat_t",2010,1162.23802166677,2644.33309696097,223.5833466959,3291.0838275521
"51","index_hat_t",2011,813.935004800843,2120.01124128809,151.280356293022,2395.6953275747
"52","index_hat_t",2012,1243.89009900485,3035.72547811381,262.458001617542,3340.32275630501
"53","index_hat_t",2013,1413.77282636284,2564.04580000163,285.059873375682,3915.23808652288
"54","index_hat_t",2014,1315.14231886551,3565.63500031559,255.108858408671,3599.5605945225
"55","index_hat_t",2015,1386.32617615964,2661.30746288475,264.969847449241,3969.09500527913
"56","index_hat_t",2016,1104.0095907736,4294.53521656009,184.66960872715,3401.18888832612
"57","index_hat_t",2017,734.163937989529,1344.70684016187,122.10185317282,2157.91895442754
"58","index_hat_t",2018,493.718254214329,980.130801540822,113.073933041676,1399.98279349431
"59","k",2008,1340.08187067279,2554.15267194655,353.4721028476,3738.91134732819
"60","log_b",2008,6.4907454309833,0.773385097324448,5.4949926119393,7.90948136850562
"61","log_b",2009,6.55859830842976,0.842032587765971,5.4643265638501,8.08820038006881
"62","log_b",2010,6.57083355347167,0.864512399139124,5.40978417458594,8.09897030168286
"63","log_b",2011,6.21113856584294,0.865254915592455,5.01913476623276,7.78142829487974
"64","log_b",2012,6.66793102033145,0.833670444300343,5.57009106484192,8.1138169803611
"65","log_b",2013,6.80260096842312,0.843898128640415,5.65269884441697,8.27263130941274
"66","log_b",2014,6.69981625276376,0.853902499954183,5.54169034469683,8.18856673617423
"67","log_b",2015,6.74580819589073,0.876064933132433,5.57961599953063,8.28629285055101
"68","log_b",2016,6.40895030293372,0.923400337480918,5.21856829940397,8.13187961998733
"69","log_b",2017,6.02823568105392,0.940227144434617,4.80485553755596,7.67688880371007
"70","log_b",2018,5.77819922914703,0.80832004561311,4.72804120990731,7.24421436636196
"71","log_b_div_bmsy",2008,0.368392989112516,0.101301947052703,0.205916462512981,0.531627869710728
"72","log_b_div_bmsy",2009,0.43624586655897,0.272017201662561,0.000874083752971263,0.861379022050596
"73","log_b_div_bmsy",2010,0.448481111600887,0.308992432038854,-0.0336574486308883,0.952713098298708
"74","log_b_div_bmsy",2011,0.0887861239721483,0.281076346175153,-0.377237493493193,0.518639069491162
"75","log_b_div_bmsy",2012,0.545578578460666,0.282599567992559,0.0755835964479002,0.983020966189338
"76","log_b_div_bmsy",2013,0.680248526552334,0.27489421031682,0.227489402812487,1.08068135088672
"77","log_b_div_bmsy",2014,0.577463810892973,0.280812499122734,0.118414276594261,1.00259418590339
"78","log_b_div_bmsy",2015,0.623455754019946,0.304162257814797,0.137291788300001,1.09699418052332
"79","log_b_div_bmsy",2016,0.28659786106293,0.401127654594253,-0.307130528075039,0.995664958459836
"80","log_b_div_bmsy",2017,-0.0941167608168674,0.389843140445336,-0.634144184681525,0.534407393529598
"81","log_b_div_bmsy",2018,-0.344153212723754,0.176451874012848,-0.624430385047008,-0.0717581814945508
"82","log_c_div_msy",2008,-1.40045672428954,0.758878700759769,-2.83837283707074,-0.458077714548955
"83","log_c_div_msy",2009,-0.950931626387342,0.758878700759769,-2.38884773916854,-0.00855261664675959
"84","log_c_div_msy",2010,-0.592534029137163,0.758878700759769,-2.03045014191837,0.349844980603419
"85","log_c_div_msy",2011,-1.71553777092943,0.758878700759769,-3.15345388371063,-0.77315876118885
"86","log_c_div_msy",2012,-0.62934800225988,0.758878700759769,-2.06726411504108,0.313031007480703
"87","log_c_div_msy",2013,-0.40620445094567,0.758878700759769,-1.84412056372687,0.536174558794912
"88","log_c_div_msy",2014,-0.693886523397451,0.758878700759769,-2.13180263617865,0.248492486343132
"89","log_c_div_msy",2015,-0.426407158263189,0.758878700759769,-1.86432327104439,0.515971851477393
