"","variable","year","mean","sd","lower","upper"
"43","dep_t",1997,0.637093106659342,0.148996679474332,0.431911698963495,0.886798189313943
"44","dep_t",1998,0.475176656713525,0.106350638751869,0.331160634552889,0.659112754896475
"45","dep_t",1999,0.634628957800748,0.13880431512692,0.43995625088058,0.875487832579934
"46","dep_t",2000,0.903033500983629,0.237474677865147,0.583500731233876,1.32786145092612
"47","dep_t",2001,0.558156425777792,0.13719473088682,0.371765444322873,0.806428886816659
"48","dep_t",2002,0.564021627887013,0.138258823337801,0.3768126516587,0.803382982383777
"49","dep_t",2003,0.614155995074623,0.146952829067489,0.414491581002029,0.879456026258234
"50","dep_t",2004,0.568938333035848,0.127679673977839,0.387451931623414,0.793945865535586
"51","dep_t",2005,0.780549571505961,0.173607782587997,0.535868900876342,1.07637241066216
"52","dep_t",2006,0.831494039347778,0.187882308614433,0.57027225875233,1.15957102019825
"53","dep_t",2007,0.697860027759374,0.161140220281785,0.475338550966689,0.971150445368115
"54","dep_t",2008,0.643521146714942,0.148436872721652,0.438617202392815,0.89325055414206
"55","dep_t",2009,0.708465672730677,0.1633940876112,0.479174143127878,0.995147503497297
"56","dep_t",2010,0.69950022213112,0.160672900797348,0.477318534754726,0.98234981039662
"57","dep_t",2011,0.681047357704975,0.149458697250417,0.477121560212087,0.935955742652981
"58","dep_t",2012,0.706837057604318,0.164055243613795,0.477359480818418,0.996648179635796
"59","dep_t",2013,0.66768669849865,0.153686751329122,0.458606658406587,0.935984020190938
"60","dep_t",2014,0.460198494158311,0.0765823905529774,0.348721964328917,0.590742783896446
"61","growth_t",1996,0.144872171833983,0.0369029996995939,0.0897750012288157,0.203503795374649
"62","growth_t",1997,0.14964998664388,0.0610563794538612,0.0686212542466377,0.220024246889941
"63","growth_t",1998,0.172036443605798,0.0362968056901831,0.118518496164933,0.232039385208654
"64","growth_t",1999,0.153145472859918,0.0507893902508967,0.0748440561725052,0.22070983547861
"65","growth_t",2000,0.0166889895479212,0.186393599354225,-0.33553475115185,0.184225944567417
"66","growth_t",2001,0.164582464796356,0.047681990483682,0.100785902761958,0.226519903700393
"67","growth_t",2002,0.163747262762462,0.0465019585666201,0.1018513703991,0.226528283761385
"68","growth_t",2003,0.154876454419137,0.0516826216781439,0.0743725550238482,0.220239550287649
"69","growth_t",2004,0.1652473637446,0.0410233778372267,0.103413526851194,0.229072848951185
"70","growth_t",2005,0.100957410822859,0.0936728255295211,-0.0574785989143447,0.198814175778455
"71","growth_t",2006,0.0747915292777637,0.117581860215489,-0.126287669365395,0.192589350066714
"72","growth_t",2007,0.1328701028636,0.0798293207601656,0.0209435771310106,0.212958747172505
"73","growth_t",2008,0.149271173904699,0.0588999181221629,0.0664803099839261,0.218438926929214
"74","growth_t",2009,0.128481922541985,0.0728364222212859,0.00324016915142783,0.209675618677239
"75","growth_t",2010,0.132754512914304,0.0735696291508568,0.010976544827834,0.209078105826601
"76","growth_t",2011,0.140036767815491,0.0644993627416612,0.0382472605032167,0.212431090764783
"77","growth_t",2012,0.129133851183382,0.0756587311746885,0.00174582360923575,0.210759776938145
"78","growth_t",2013,0.141725839394237,0.0656801962883543,0.0413931730954723,0.214973495122781
"79","growth_t",2014,0.175221452156924,0.0346256384884085,0.124565240384233,0.233097356691982
"80","index_hat_t",1996,16816.8831977692,9411.27112826626,8603.15104698061,32678.9853749108
