"","variable","year","mean","sd","lower","upper"
"324","index_hat_t",1999,110597.949486717,56740.5845119805,54337.0565782196,205305.621867684
"325","index_hat_t",2000,107027.880959939,55681.5078252697,52124.7885996563,201523.583559048
"326","index_hat_t",2001,105699.819361838,54707.6266104006,52833.4752226853,199943.101589522
"327","index_hat_t",2002,121127.945199671,62689.5659747896,58776.5846335616,229395.574555788
"328","index_hat_t",2003,119770.789242185,62263.9508808505,58041.8098277446,229455.573507835
"329","index_hat_t",2004,120904.040280887,60873.0872397219,58292.5337833847,224361.45068624
"330","index_hat_t",2005,119448.038535208,63206.4878375063,57672.758129719,223589.251201894
"331","index_hat_t",2006,101885.152207417,53877.5341156811,49348.6378192362,194382.786064001
"332","index_hat_t",2007,92297.346944155,48606.8385713838,45331.3249239337,176627.080051434
"333","index_hat_t",2008,125958.39088787,64586.2732729007,62968.8627774593,234659.453317729
"334","index_hat_t",2009,135100.071870605,69455.3731030195,67393.6385461247,252534.17857343
"335","index_hat_t",2010,127593.951997856,66218.4626684183,62935.1865252192,243337.954449203
"336","index_hat_t",2011,129007.154633531,67423.6311346703,62805.3807630906,245098.530710309
"337","index_hat_t",2012,113209.103375483,59544.5212210426,56027.2084811623,213616.031177256
"338","index_hat_t",2013,101369.49293957,53239.1715383212,48903.1193831498,190071.877457717
"339","index_hat_t",2014,101886.764557008,53231.5192739427,50117.7973293621,190251.429971868
"340","index_hat_t",2015,93650.6291627814,48366.3141856952,46133.6604279741,177535.225826853
"341","index_hat_t",2016,80880.136143003,43298.0527043119,38882.1678608541,154930.218323769
"342","index_hat_t",2017,67169.2068684394,34972.1502217864,32636.859267017,125108.680611866
"343","index_hat_t",2018,53649.4955923791,26586.434439942,27281.6300506229,98906.9602143184
"344","k",1951,143647.881557632,60689.5277876273,83212.9492631094,248004.051389581
"345","log_b",1951,11.4500707088032,0.372917122775213,10.9286724727424,12.0923929372542
"346","log_b",1952,11.4271008929556,0.419039435935289,10.8168975750744,12.1695829302823
"347","log_b",1953,11.3355267254376,0.432016914988269,10.7102103562361,12.0671222036365
"348","log_b",1954,11.3374454650993,0.435403686835095,10.7165304568423,12.0890581104033
"349","log_b",1955,11.2814518603628,0.437619642776163,10.6571063111472,12.0237023914725
"350","log_b",1956,11.4303367447801,0.432290293989526,10.8072877921823,12.1423349727335
"351","log_b",1957,11.7126588444541,0.429790935074309,11.0959829272187,12.4551583849666
"352","log_b",1958,11.8201576549622,0.439819019113201,11.1701900428797,12.5654260749798
"353","log_b",1959,11.8415208672993,0.424576638532318,11.2383667658432,12.559229043465
"354","log_b",1960,11.8886245274296,0.430421440059325,11.2666574605783,12.6271866116491
"355","log_b",1961,11.8682709298442,0.42192847908425,11.2477000782301,12.589187258679
"356","log_b",1962,12.1104095041691,0.422186491205807,11.4893951735871,12.8408022034462
"357","log_b",1963,12.1359651478393,0.428418023041202,11.5203918806478,12.8563425770897
"358","log_b",1964,12.070784166598,0.426265331421192,11.449961842878,12.8077539586164
"359","log_b",1965,11.7534725742245,0.438868599837212,11.1252416886343,12.5078181596352
"360","log_b",1966,11.4816021126938,0.430942109569672,10.8689488126744,12.2204475888514
"361","log_b",1967,11.373248365647,0.432384572540222,10.7675162075989,12.1090762679763
"362","log_b",1968,11.0533097390245,0.448002601588198,10.4054717864224,11.8472998840146
"363","log_b",1969,10.7534817493877,0.45268646844281,10.0990159834133,11.5509953263081
"364","log_b",1970,10.3777858295668,0.444114789033774,9.74247132789567,11.1428777820667
"365","log_b",1971,10.4002314423734,0.438616516638208,9.77054670582786,11.1327647072775
"366","log_b",1972,10.8734003077413,0.439466328678067,10.245048200038,11.6152053124541
"367","log_b",1973,11.0368811581994,0.446365552350755,10.390548703429,11.7877742914352
"368","log_b",1974,10.881012449154,0.448900708043526,10.2357261096147,11.6469158520834
"369","log_b",1975,10.693487445533,0.439542838215343,10.0543372002749,11.4522177705201
"370","log_b",1976,10.6739087009993,0.443482094803571,10.0321361927303,11.4227980710634
"371","log_b",1977,10.6622621875223,0.437128762193283,10.0315886150701,11.3915177259512
"372","log_b",1978,10.7553655101688,0.44270692945366,10.0984789770988,11.5191955911388
"373","log_b",1979,10.9029001656117,0.437848395464607,10.2536292493865,11.6396508557369
"374","log_b",1980,10.9765513168912,0.43670995207446,10.3452056957041,11.7165808681137
"375","log_b",1981,10.9731977305546,0.43556773814176,10.3666460195534,11.7421966220687
"376","log_b",1982,11.0344703215934,0.434422336155422,10.4177730799102,11.8002105644564
"377","log_b",1983,11.3450157639378,0.428876800668392,10.7430026052053,12.0874958315815
"378","log_b",1984,11.4980309381448,0.429701922142489,10.8805385059386,12.2307000926488
"379","log_b",1985,11.5514799162812,0.436411227214094,10.9164799338174,12.2837993955255
"380","log_b",1986,11.417295492335,0.431333746556611,10.794666704157,12.1528073753471
"381","log_b",1987,11.4568127486918,0.428275306040882,10.8467948305897,12.1991319881932
"382","log_b",1988,11.5109176511248,0.424733801358304,10.8841843751657,12.2232874764798
"383","log_b",1989,11.6637128570922,0.432557808430092,11.0518180987125,12.4048582720916
"384","log_b",1990,11.5366277403816,0.426412336461166,10.9272395519318,12.2684124665023
"385","log_b",1991,11.3237998521157,0.430160428368921,10.7081517083836,12.0630372025949
"386","log_b",1992,11.3590050510534,0.42296125363435,10.7455801094125,12.0815166018444
"387","log_b",1993,11.4305888801118,0.41952915029389,10.8245336331867,12.1603603649927
"388","log_b",1994,11.4505043535522,0.430043735745612,10.8387760002295,12.2006020558814
"389","log_b",1995,11.3840637767138,0.431917894480966,10.7559280048454,12.1478460389437
"390","log_b",1996,11.3256720539016,0.432446152040361,10.6977709827021,12.0704748403736
"391","log_b",1997,11.507894454111,0.437834108376594,10.8862066588452,12.2690685215244
"392","log_b",1998,11.5280413188754,0.42328643372495,10.9217445687768,12.2297707943126
"393","log_b",1999,11.5144388196195,0.427903374199628,10.9029611881217,12.232254721251
"394","log_b",2000,11.4805314861948,0.429972093044503,10.8613953154912,12.213661153724
"395","log_b",2001,11.4695332093843,0.426034766214093,10.8749002033963,12.2057881076917
"396","log_b",2002,11.604562101011,0.429861291673383,10.9814988339667,12.3432030571185
"397","log_b",2003,11.5919801102674,0.432129949118874,10.9689188457917,12.3434644728225
"398","log_b",2004,11.6031433304487,0.431646696016562,10.9732292381321,12.3210133675895
"399","log_b",2005,11.5875961834885,0.434771493213179,10.9625398276451,12.3175613138003
"400","log_b",2006,11.4309186795733,0.428893945518326,10.8066654396297,12.1775846035519
"401","log_b",2007,11.3327132711908,0.42705465534323,10.7217534744209,12.0817956705308
"402","log_b",2008,11.647245009692,0.419655095839067,11.0503954452629,12.3658887845237
"403","log_b",2009,11.7158369592676,0.424434506509709,11.1183056367394,12.4393014703268
"404","log_b",2010,11.6565311070309,0.428170489516013,11.0498606404106,12.4022053570115
"405","log_b",2011,11.6659302758775,0.431973703301702,11.0477958823747,12.4094155722544
"406","log_b",2012,11.5355189121033,0.430493203029315,10.9335926554835,12.2719354225575
"407","log_b",2013,11.4251780862147,0.431513788964132,10.7975962227753,12.1551575789886
"408","log_b",2014,11.4309002175504,0.429421086336582,10.8221295905639,12.1561017511238
"409","log_b",2015,11.3495706072878,0.422967733403751,10.739297938675,12.0869243193219
"410","log_b",2016,11.1945518968493,0.442352535408844,10.5682909278515,11.9507300399527
"411","log_b",2017,11.012616111576,0.43633236047996,10.3931970527092,11.7369380826574
"412","log_b",2018,10.7977857472642,0.41304032010443,10.2139688598141,11.5019348103389
"413","log_b_div_bmsy",1951,0.334954967614982,0.0938978817832689,0.183650130228904,0.480668247378526
"414","log_b_div_bmsy",1952,0.311985151767417,0.175892115622915,0.0331118088262978,0.593211900854543
"415","log_b_div_bmsy",1953,0.220410984249431,0.189636319046493,-0.09628750420931,0.519832900487845
"416","log_b_div_bmsy",1954,0.222329723911071,0.192322099377896,-0.0860401934338563,0.518743908262199
"417","log_b_div_bmsy",1955,0.166336119174577,0.190797812898031,-0.129652778513293,0.47141856349469
"418","log_b_div_bmsy",1956,0.315221003591856,0.18620739133108,0.0125011592142053,0.606519017747902
"419","log_b_div_bmsy",1957,0.597543103265935,0.189253709437171,0.302270959569423,0.894814326015812
"420","log_b_div_bmsy",1958,0.705041913773988,0.194908427644972,0.392549740565772,1.00617412488075
"421","log_b_div_bmsy",1959,0.726405126111058,0.178548918297742,0.436146423854275,1.01189265433715
"422","log_b_div_bmsy",1960,0.773508786241361,0.179683913169315,0.48601507350442,1.05280938190708
"423","log_b_div_bmsy",1961,0.753155188655978,0.16881219051692,0.490086354288781,1.01514241748757
"424","log_b_div_bmsy",1962,0.995293762980898,0.169194451185528,0.718593878022573,1.25692000202118
"425","log_b_div_bmsy",1963,1.0208494066511,0.169900247484533,0.754623092199424,1.29481252915652
"426","log_b_div_bmsy",1964,0.955668425409789,0.185690840550173,0.656586173111833,1.25274003080007
"427","log_b_div_bmsy",1965,0.638356833036313,0.191169615382428,0.3344625555186,0.945453830655839
"428","log_b_div_bmsy",1966,0.366486371505583,0.181291258625107,0.0871973222484762,0.655402086905631
"429","log_b_div_bmsy",1967,0.258132624458745,0.187757431822502,-0.0355929702916019,0.555576827017975
"430","log_b_div_bmsy",1968,-0.0618060021637019,0.201425318175091,-0.389989659877207,0.260380117399159
"431","log_b_div_bmsy",1969,-0.361633991800471,0.198355340095307,-0.675585085350132,-0.04139772351913
"432","log_b_div_bmsy",1970,-0.737329911621434,0.194582713564064,-1.04168411634775,-0.426246611175922
"433","log_b_div_bmsy",1971,-0.71488429881477,0.193144230614113,-1.02351066348831,-0.399738549205162
"434","log_b_div_bmsy",1972,-0.24171543344692,0.192501761625252,-0.548557690495283,0.0616347330533284
"435","log_b_div_bmsy",1973,-0.0782345829887622,0.202382407822711,-0.406749434164347,0.249950521368047
"436","log_b_div_bmsy",1974,-0.234103292034179,0.202513738775935,-0.550304428803106,0.0936650623546817
"437","log_b_div_bmsy",1975,-0.421628295655164,0.191931240903707,-0.738700300631381,-0.126298832504542
"438","log_b_div_bmsy",1976,-0.441207040188868,0.195703582759167,-0.751798720083384,-0.136138904416271
"439","log_b_div_bmsy",1977,-0.452853553665919,0.191576411687694,-0.751482250832516,-0.149941688152363
"440","log_b_div_bmsy",1978,-0.35975023101945,0.203011222289689,-0.686020602030676,-0.0416666264222434
"441","log_b_div_bmsy",1979,-0.212215575576508,0.19787955513165,-0.529950025896182,0.102883749523431
"442","log_b_div_bmsy",1980,-0.138564424297052,0.188286993506175,-0.440865093745756,0.172743910194632
"443","log_b_div_bmsy",1981,-0.141918010633629,0.187618405324386,-0.443943879816472,0.162798017871127
"444","log_b_div_bmsy",1982,-0.0806454195947791,0.190556890856131,-0.391850996937664,0.219500801683737
"445","log_b_div_bmsy",1983,0.229900022749588,0.185379639488221,-0.0713971910413376,0.51461016076865
"446","log_b_div_bmsy",1984,0.382915196956568,0.195932250571302,0.0632864476886319,0.697365952966254
"447","log_b_div_bmsy",1985,0.436364175093012,0.195960904211979,0.13277638667292,0.74562641510848
"448","log_b_div_bmsy",1986,0.302179751146783,0.192159509653279,-0.0117932853238765,0.605639519297341
"449","log_b_div_bmsy",1987,0.341697007503608,0.185143922541406,0.0495123985373348,0.633987600720892
"450","log_b_div_bmsy",1988,0.395801909936591,0.182412045003268,0.10382007634629,0.686775960470982
"451","log_b_div_bmsy",1989,0.54859711590395,0.192889380530424,0.241332113208979,0.856646086080448
"452","log_b_div_bmsy",1990,0.42151199919335,0.188155481427749,0.12992313746621,0.726061072695451
"453","log_b_div_bmsy",1991,0.208684110927513,0.18503568792748,-0.0829470768049654,0.506286702194998
"454","log_b_div_bmsy",1992,0.24388930986515,0.181014258324421,-0.049148968639155,0.543110397379928
"455","log_b_div_bmsy",1993,0.315473138923571,0.188253813033971,0.0186450563806928,0.613195063393624
"456","log_b_div_bmsy",1994,0.335388612363968,0.188604064609729,0.0439716014841697,0.638519627800053
"457","log_b_div_bmsy",1995,0.268948035525624,0.192447258359656,-0.0360821592682166,0.573209224975363
"458","log_b_div_bmsy",1996,0.210556312713424,0.189367454465783,-0.091198281562109,0.503009990759148
"459","log_b_div_bmsy",1997,0.392778712922762,0.201005121688583,0.0753122366197669,0.70589865986907
"460","log_b_div_bmsy",1998,0.412925577687186,0.182260563519263,0.127360458109494,0.707469531654597
"461","log_b_div_bmsy",1999,0.399323078431279,0.189019615753468,0.0933625367383484,0.691702702765751
"462","log_b_div_bmsy",2000,0.365415745006584,0.188981726648173,0.0640685725001811,0.666597862479683
"463","log_b_div_bmsy",2001,0.354417468196052,0.180989076071014,0.0575830962518153,0.634028507483267
"464","log_b_div_bmsy",2002,0.48944635982281,0.189117573550895,0.187769014351227,0.785693108507539
"465","log_b_div_bmsy",2003,0.476864369079186,0.190466922685789,0.169993974789025,0.785353199961765
"466","log_b_div_bmsy",2004,0.488027589260515,0.187981403299947,0.18954022129916,0.791380095947978
"467","log_b_div_bmsy",2005,0.472480442300298,0.191826925136821,0.171844938510596,0.784773846311992
"468","log_b_div_bmsy",2006,0.315802938385118,0.189949770548784,0.0064060397361952,0.616242659766654
"469","log_b_div_bmsy",2007,0.217597530002602,0.184645567757989,-0.0741272006442047,0.515415809102882
"470","log_b_div_bmsy",2008,0.532129268503824,0.181952252868607,0.241907150287901,0.825459242815953
"471","log_b_div_bmsy",2009,0.60072121807938,0.185311079977891,0.30296839275243,0.902540577714331
"472","log_b_div_bmsy",2010,0.541415365842712,0.181556865254164,0.251844222113333,0.829503096714725
"473","log_b_div_bmsy",2011,0.550814534689258,0.189278242664669,0.257480067116251,0.852270937669508
"474","log_b_div_bmsy",2012,0.420403170915119,0.184843614649344,0.116937442222475,0.714655917187165
"475","log_b_div_bmsy",2013,0.310062345026492,0.180254479969018,0.0186625916735838,0.600795095342226
"476","log_b_div_bmsy",2014,0.315784476362225,0.185301951703799,0.0225741276751399,0.623423905639305
"477","log_b_div_bmsy",2015,0.234454866099618,0.190071296430595,-0.0583260983591613,0.536589782454075
"478","log_b_div_bmsy",2016,0.0794361556611283,0.249930544788533,-0.298315370593104,0.492425535549949
"479","log_b_div_bmsy",2017,-0.102499629612209,0.234965765200272,-0.469346613414421,0.286132664691698
"480","log_b_div_bmsy",2018,-0.317329993924004,0.167920633083372,-0.587132242016003,-0.0512435109806439
"481","log_c_div_msy",1951,-1.73317172984286,0.331457836279531,-2.30043123254062,-1.2926010100045
"482","log_c_div_msy",1952,-1.73317172984286,0.331457836279531,-2.30043123254062,-1.2926010100045
"483","log_c_div_msy",1953,-1.65906375768914,0.331457836279531,-2.22632326038689,-1.21849303785078
"484","log_c_div_msy",1954,-1.43592020637493,0.331457836279531,-2.00317970907268,-0.995349486536568
"485","log_c_div_msy",1955,-1.40774932940823,0.331457836279531,-1.97500883210599,-0.967178609569872
"486","log_c_div_msy",1956,-1.38035035522012,0.331457836279531,-1.94760985791787,-0.939779635381757
"487","log_c_div_msy",1957,-0.864133882819253,0.331457836279531,-1.43139338551701,-0.42356316298089
"488","log_c_div_msy",1958,-0.880394403691033,0.331457836279531,-1.44765390638879,-0.439823683852671
"489","log_c_div_msy",1959,-0.930825257317925,0.331457836279531,-1.49808476001568,-0.490254537479562
"490","log_c_div_msy",1960,-0.816880997968707,0.331457836279531,-1.38414050066646,-0.376310278130345
"491","log_c_div_msy",1961,-0.525360149209761,0.331457836279531,-1.09261965190751,-0.0847894293713981
"492","log_c_div_msy",1962,-0.584549020600091,0.331457836279531,-1.15180852329784,-0.143978300761729
"493","log_c_div_msy",1963,-0.572427660067747,0.331457836279531,-1.1396871627655,-0.131856940229384
"494","log_c_div_msy",1964,-0.609241633190463,0.331457836279531,-1.17650113588822,-0.1686709133521
"495","log_c_div_msy",1965,-0.896923705642244,0.331457836279531,-1.46418320834,-0.456352985803881
"496","log_c_div_msy",1966,-1.20707863394608,0.331457836279531,-1.77433813664384,-0.766507914107721
"497","log_c_div_msy",1967,-1.0792452624362,0.331457836279531,-1.64650476513395,-0.638674542597836
"498","log_c_div_msy",1968,-1.46490774324818,0.331457836279531,-2.03216724594594,-1.02433702340982
"499","log_c_div_msy",1969,-1.85577405193519,0.331457836279531,-2.42303355463295,-1.41520333209683
"500","log_c_div_msy",1970,-2.70684714549797,0.331457836279531,-3.27410664819572,-2.26627642565961
"501","log_c_div_msy",1971,-2.730547378969,0.331457836279531,-3.29780688166675,-2.28997665913063
"502","log_c_div_msy",1972,-1.70847911725249,0.331457836279531,-2.27573861995024,-1.26790839741413
"503","log_c_div_msy",1973,-1.72055929435613,0.331457836279531,-2.28781879705388,-1.27998857451776
"504","log_c_div_msy",1974,-1.84367364500111,0.331457836279531,-2.41093314769886,-1.40310292516274
"505","log_c_div_msy",1975,-2.09646191290031,0.331457836279531,-2.66372141559807,-1.65589119306195
"506","log_c_div_msy",1976,-1.91672481388606,0.331457836279531,-2.48398431658382,-1.4761540940477
"507","log_c_div_msy",1977,-2.13364929643999,0.331457836279531,-2.70090879913774,-1.69307857660162
"508","log_c_div_msy",1978,-1.91211438617128,0.331457836279531,-2.47937388886903,-1.47154366633292
"509","log_c_div_msy",1979,-1.65977829862701,0.331457836279531,-2.22703780132476,-1.21920757878865
"510","log_c_div_msy",1980,-1.50879816607345,0.331457836279531,-2.07605766877121,-1.06822744623509
"511","log_c_div_msy",1981,-1.53653011927416,0.331457836279531,-2.10378962197191,-1.0959593994358
"512","log_c_div_msy",1982,-1.58210271655301,0.331457836279531,-2.14936221925077,-1.14153199671465
"513","log_c_div_msy",1983,-0.771466488285295,0.331457836279531,-1.33872599098305,-0.330895768446932
"514","log_c_div_msy",1984,-0.623847785579825,0.331457836279531,-1.19110728827758,-0.183277065741462
"515","log_c_div_msy",1985,-0.436444456312992,0.331457836279531,-1.00370395901074,0.00412626352537114
"516","log_c_div_msy",1986,-0.766187883653189,0.331457836279531,-1.33344738635094,-0.325617163814827
"517","log_c_div_msy",1987,-0.527200922854253,0.331457836279531,-1.09446042555201,-0.0866302030158906
"518","log_c_div_msy",1988,-0.364630175261012,0.331457836279531,-0.931889677958765,0.0759405445773506
"519","log_c_div_msy",1989,-0.0999421734205187,0.331457836279531,-0.667201676118272,0.340628546417844
"520","log_c_div_msy",1990,-0.261052592902029,0.331457836279531,-0.828312095599782,0.179518126936334
"521","log_c_div_msy",1991,-0.652149134201739,0.331457836279531,-1.21940863689949,-0.211578414363377
"522","log_c_div_msy",1992,-0.527085775177231,0.331457836279531,-1.09434527787498,-0.0865150553388679
"523","log_c_div_msy",1993,-0.331325846029274,0.331457836279531,-0.898585348727027,0.109244873809089
"524","log_c_div_msy",1994,-0.38380072282757,0.331457836279531,-0.951060225525323,0.056769997010793
"525","log_c_div_msy",1995,-0.504994236820109,0.331457836279531,-1.07225373951786,-0.0644235169817464
"526","log_c_div_msy",1996,-0.614882513080549,0.331457836279531,-1.1821420157783,-0.174311793242186
"527","log_c_div_msy",1997,-0.371406533133263,0.331457836279531,-0.938666035831016,0.0691641867050993
"528","log_c_div_msy",1998,-0.304702443672259,0.331457836279531,-0.871961946370012,0.135868276166104
"529","log_c_div_msy",1999,-0.333505631757083,0.331457836279531,-0.900765134454836,0.10706508808128
"530","log_c_div_msy",2000,-0.508152727883559,0.331457836279531,-1.07541223058131,-0.0675820080451962
"531","log_c_div_msy",2001,-0.524096580033544,0.331457836279531,-1.0913560827313,-0.0835258601951812
"532","log_c_div_msy",2002,-0.261758807620646,0.331457836279531,-0.829018310318399,0.178811912217717
"533","log_c_div_msy",2003,-0.298270371510733,0.331457836279531,-0.865529874208486,0.14230034832763
"534","log_c_div_msy",2004,-0.305347932191144,0.331457836279531,-0.872607434888897,0.135222787647219
"535","log_c_div_msy",2005,-0.213153686894895,0.331457836279531,-0.780413189592649,0.227417032943467
"536","log_c_div_msy",2006,-0.465790850785502,0.331457836279531,-1.03305035348325,-0.0252201309471389
"537","log_c_div_msy",2007,-0.637126836679999,0.331457836279531,-1.20438633937775,-0.196556116841636
"538","log_c_div_msy",2008,-0.00944405562220837,0.331457836279531,-0.576703558319961,0.431126664216154
"539","log_c_div_msy",2009,0.014354484408367,0.331457836279531,-0.552905018289386,0.45492520424673
"540","log_c_div_msy",2010,-0.000359603952122145,0.331457836279531,-0.567619106649875,0.440211115886241
"541","log_c_div_msy",2011,0.051769677339412,0.331457836279531,-0.515489825358341,0.492340397177775
"542","log_c_div_msy",2012,-0.227983838782561,0.331457836279531,-0.795243341480314,0.212586881055801
"543","log_c_div_msy",2013,-0.391110623699797,0.331457836279531,-0.958370126397551,0.0494600961385653
"544","log_c_div_msy",2014,-0.260964351119487,0.331457836279531,-0.828223853817241,0.179606368718875
"545","log_c_div_msy",2015,-0.288064341604888,0.331457836279531,-0.855323844302641,0.152506378233475
"546","log_c_div_msy",2016,-0.277512771462812,0.331457836279531,-0.844772274160566,0.16305794837555
"547","log_c_div_msy",2017,-0.144564665450452,0.331457836279531,-0.711824168148206,0.29600605438791
"548","log_c_div_msy",2018,-0.557954588822444,0.331457836279531,-1.1252140915202,-0.117383868984081
"549","log_depletion",1951,-0.358192212944964,0.0938978817832689,-0.509497050331041,-0.212478933181419
"550","log_depletion",1952,-0.381162028792528,0.175892115622915,-0.660035371733648,-0.0999352797054027
"551","log_depletion",1953,-0.472736196310515,0.189636319046493,-0.789434684769255,-0.1733142800721
"552","log_depletion",1954,-0.470817456648874,0.192322099377896,-0.779187373993802,-0.174403272297746
"553","log_depletion",1955,-0.526811061385368,0.190797812898031,-0.822799959073239,-0.221728617065255
"554","log_depletion",1956,-0.377926176968089,0.18620739133108,-0.68064602134574,-0.0866281628120429
"555","log_depletion",1957,-0.0956040772940108,0.189253709437171,-0.390876220990522,0.201667145455867
"556","log_depletion",1958,0.0118947332140425,0.194908427644972,-0.300597439994174,0.313026944320803
"557","log_depletion",1959,0.0332579455511124,0.178548918297742,-0.25700075670567,0.318745473777207
"558","log_depletion",1960,0.0803616056814161,0.179683913169315,-0.207132107055525,0.359662201347139
"559","log_depletion",1961,0.0600080080960329,0.16881219051692,-0.203060826271165,0.321995236927628
"560","log_depletion",1962,0.302146582420952,0.169194451185528,0.0254466974626281,0.563772821461236
"561","log_depletion",1963,0.327702226091157,0.169900247484533,0.0614759116394784,0.601665348596579
"562","log_depletion",1964,0.262521244849844,0.185690840550173,-0.0365610074481119,0.559592850240129
"563","log_depletion",1965,-0.0547903475236325,0.191169615382428,-0.358684625041345,0.252306650095894
"564","log_depletion",1966,-0.326660809054362,0.181291258625107,-0.605949858311469,-0.0377450936543141
"565","log_depletion",1967,-0.4350145561012,0.187757431822502,-0.728740150851547,-0.137570353541971
"566","log_depletion",1968,-0.754953182723647,0.201425318175091,-1.08313684043715,-0.432767063160787
"567","log_depletion",1969,-1.05478117236042,0.198355340095307,-1.36873226591008,-0.734544904079075
"568","log_depletion",1970,-1.43047709218138,0.194582713564064,-1.7348312969077,-1.11939379173587
"569","log_depletion",1971,-1.40803147937472,0.193144230614113,-1.71665784404825,-1.09288572976511
"570","log_depletion",1972,-0.934862614006865,0.192501761625252,-1.24170487105523,-0.631512447506617
"571","log_depletion",1973,-0.771381763548708,0.202382407822711,-1.09989661472429,-0.443196659191898
"572","log_depletion",1974,-0.927250472594124,0.202513738775935,-1.24345160936305,-0.599482118205264
"573","log_depletion",1975,-1.11477547621511,0.191931240903707,-1.43184748119133,-0.819446013064488
"574","log_depletion",1976,-1.13435422074881,0.195703582759167,-1.44494590064333,-0.829286084976216
"575","log_depletion",1977,-1.14600073422586,0.191576411687694,-1.44462943139246,-0.843088868712308
"576","log_depletion",1978,-1.05289741157939,0.203011222289689,-1.37916778259062,-0.734813806982189
"577","log_depletion",1979,-0.905362756136453,0.19787955513165,-1.22309720645613,-0.590263431036515
"578","log_depletion",1980,-0.831711604856997,0.188286993506175,-1.1340122743057,-0.520403270365313
"579","log_depletion",1981,-0.835065191193575,0.187618405324386,-1.13709106037642,-0.530349162688818
"580","log_depletion",1982,-0.773792600154724,0.190556890856131,-1.08499817749761,-0.473646378876208
"581","log_depletion",1983,-0.463247157810357,0.185379639488221,-0.764544371601283,-0.178537019791296
"582","log_depletion",1984,-0.310231983603377,0.195932250571302,-0.629860732871313,0.00421877240630868
"583","log_depletion",1985,-0.256783005466933,0.195960904211979,-0.560370793887025,0.0524792345485345
"584","log_depletion",1986,-0.390967429413162,0.192159509653279,-0.704940465883822,-0.0875076612626045
"585","log_depletion",1987,-0.351450173056338,0.185143922541406,-0.64363478202261,-0.0591595798390529
"586","log_depletion",1988,-0.297345270623354,0.182412045003268,-0.589327104213656,-0.00637122008896384
"587","log_depletion",1989,-0.144550064655995,0.192889380530424,-0.451815067350966,0.163498905520502
"588","log_depletion",1990,-0.271635181366595,0.188155481427749,-0.563224043093735,0.0329138921355059
"589","log_depletion",1991,-0.484463069632433,0.18503568792748,-0.776094257364911,-0.186860478364947
"590","log_depletion",1992,-0.449257870694796,0.181014258324421,-0.7422961491991,-0.150036783180018
"591","log_depletion",1993,-0.377674041636374,0.188253813033971,-0.674502124179252,-0.0799521171663219
"592","log_depletion",1994,-0.357758568195977,0.188604064609729,-0.649175579075776,-0.0546275527598923
"593","log_depletion",1995,-0.424199145034321,0.192447258359656,-0.729229339828162,-0.119937955584582
"594","log_depletion",1996,-0.482590867846521,0.189367454465783,-0.784345462122054,-0.190137189800797
"595","log_depletion",1997,-0.300368467637183,0.201005121688583,-0.617834943940178,0.0127514793091244
"596","log_depletion",1998,-0.280221602872759,0.182260563519263,-0.565786722450451,0.0143223510946521
"597","log_depletion",1999,-0.293824102128666,0.189019615753468,-0.599784643821597,-0.00144447779419398
"598","log_depletion",2000,-0.327731435553361,0.188981726648173,-0.629078608059764,-0.0265493180802625
"599","log_depletion",2001,-0.338729712363894,0.180989076071014,-0.63556408430813,-0.059118673076678
"600","log_depletion",2002,-0.203700820737135,0.189117573550895,-0.505378166208718,0.0925459279475934
"601","log_depletion",2003,-0.216282811480759,0.190466922685789,-0.52315320577092,0.0922060194018198
"602","log_depletion",2004,-0.20511959129943,0.187981403299947,-0.503606959260786,0.0982329153880329
"603","log_depletion",2005,-0.220666738259647,0.191826925136821,-0.521302242049349,0.0916266657520465
"604","log_depletion",2006,-0.377344242174827,0.189949770548784,-0.68674114082375,-0.0769045207932908
"605","log_depletion",2007,-0.475549650557343,0.184645567757989,-0.76727438120415,-0.177731371457064
"606","log_depletion",2008,-0.161017912056121,0.181952252868607,-0.451240030272045,0.132312062256008
"607","log_depletion",2009,-0.0924259624805649,0.185311079977891,-0.390178787807516,0.209393397154386
"608","log_depletion",2010,-0.151731814717234,0.181556865254164,-0.441302958446613,0.136355916154779
"609","log_depletion",2011,-0.142332645870688,0.189278242664669,-0.435667113443695,0.159123757109563
"610","log_depletion",2012,-0.272744009644827,0.184843614649344,-0.57620973833747,0.0215087366272197
"611","log_depletion",2013,-0.383084835533453,0.180254479969018,-0.674484588886362,-0.0923520852177195
"612","log_depletion",2014,-0.37736270419772,0.185301951703799,-0.670573052884805,-0.0697232749206401
"613","log_depletion",2015,-0.458692314460327,0.190071296430595,-0.751473278919107,-0.15655739810587
"614","log_depletion",2016,-0.613711024898817,0.249930544788533,-0.991462551153049,-0.200721645009996
"615","log_depletion",2017,-0.795646810172154,0.234965765200272,-1.16249379397437,-0.407014515868248
"616","log_depletion",2018,-1.01047717448395,0.167920633083372,-1.28027942257595,-0.744390691540589
"617","log_ihat",1951,11.4500707088032,0.372917122775213,10.9286724727424,12.0923929372542
"618","log_ihat",1952,11.4271008929556,0.419039435935289,10.8168975750744,12.1695829302823
"619","log_ihat",1953,11.3355267254376,0.432016914988269,10.7102103562361,12.0671222036365
"620","log_ihat",1954,11.3374454650993,0.435403686835095,10.7165304568423,12.0890581104033
"621","log_ihat",1955,11.2814518603628,0.437619642776163,10.6571063111472,12.0237023914725
