"","variable","year","mean","sd","lower","upper"
"321","index_hat_t",1996,41690.8113135073,8659.92558133418,30419.0662375694,56978.4638465484
"322","index_hat_t",1997,44194.100175687,9112.12275224481,31933.7726235765,59409.0647203507
"323","index_hat_t",1998,40677.1026896971,8244.89846148391,29522.8815418433,54748.8875116585
"324","index_hat_t",1999,45149.4271390911,9374.99915993492,32398.0977091854,60839.2247437409
"325","index_hat_t",2000,52608.6301556367,10774.1729874275,38471.5268825394,70688.3211547468
"326","index_hat_t",2001,49913.4008441563,9827.01690282375,36994.9086447325,67545.8431633109
"327","index_hat_t",2002,48087.9416144598,9557.92823470333,35596.26050358,64403.8220640437
"328","index_hat_t",2003,45529.6296969592,9353.02998997691,32690.5921710331,61441.7656066079
"329","index_hat_t",2004,46798.5093871026,9606.69766402171,33884.9568963664,62771.0405640738
"330","index_hat_t",2005,64397.8300628557,12512.3856891311,47996.183812195,85021.2821795692
"331","index_hat_t",2006,64789.5275571916,13057.9480145083,47797.7470366917,86385.4291726268
"332","index_hat_t",2007,55656.3307278954,11131.0856483766,41015.7629818028,74686.7090332775
"333","index_hat_t",2008,57389.7998302338,11496.6107256657,41955.9330835291,76788.3512270674
"334","index_hat_t",2009,61283.557232957,12188.0061844798,45194.9008745347,82334.7979982828
"335","index_hat_t",2010,58393.6145929191,11509.7823024674,42908.7519566736,78488.5399229108
"336","index_hat_t",2011,59544.4426424232,11943.235231549,43682.856627039,80428.0853686867
"337","index_hat_t",2012,62540.5892830774,12340.0260286921,46263.9297663173,83246.2309212046
"338","index_hat_t",2013,63978.4251774581,12661.4344400339,47349.8703159177,85812.5476011523
"339","index_hat_t",2014,64090.9340861517,12552.3191904916,47289.2919140846,85144.0203919032
"340","index_hat_t",2015,64649.2823789149,12521.7404454358,47443.679453327,86219.1353603245
"341","index_hat_t",2016,58427.4073572435,12459.9841041463,42190.0375799569,80413.9677262066
"342","index_hat_t",2017,50735.6361333452,11085.7840206391,36418.5280687291,70665.9180988944
"343","index_hat_t",2018,38887.3608381525,10161.8747508575,25674.6591789836,56449.8500444079
"344","k",1951,112816.722299272,18529.1273323729,87805.0373428889,145898.190131696
"345","log_b",1951,11.4185395932282,0.183902536009326,11.1300255458998,11.7128701302749
"346","log_b",1952,11.4468432903194,0.212384245474477,11.108270354472,11.781519102626
"347","log_b",1953,11.3098853282283,0.20672306271103,10.9853293980891,11.6494245050671
"348","log_b",1954,11.1675346914889,0.203966634636422,10.8431325142782,11.5044352495553
"349","log_b",1955,11.0765126277424,0.209205867574746,10.7514714425646,11.3957544603688
"350","log_b",1956,11.1807114296308,0.197765757016834,10.8783591464262,11.5171297212348
"351","log_b",1957,11.303103431454,0.204426777832266,10.9784575289549,11.6276977160501
"352","log_b",1958,11.3880202207765,0.208443701847573,11.071274355659,11.7210760097064
"353","log_b",1959,11.3711822109998,0.20714106757849,11.0396737620229,11.7106273185705
"354","log_b",1960,11.3091691407534,0.208045577431519,10.9801671370467,11.6511855925485
"355","log_b",1961,11.1927031532178,0.202002923664059,10.8862368998169,11.5236533077397
"356","log_b",1962,11.2488452256051,0.208091350120456,10.9251901750503,11.5840132891931
"357","log_b",1963,11.2845801243999,0.202839605165756,10.9649036403897,11.6181048613161
"358","log_b",1964,11.3592676230041,0.208953459616854,11.0390961919523,11.7024367408347
"359","log_b",1965,11.2302144201325,0.210473508834907,10.9022520959963,11.5728147341
"360","log_b",1966,11.0948678766437,0.208274108730651,10.7646800277916,11.4313161642256
"361","log_b",1967,11.0529330491807,0.200444915613967,10.7491187383359,11.3728470811492
"362","log_b",1968,11.0265664415117,0.204313825535252,10.7070035042309,11.3585292173477
"363","log_b",1969,11.0921908526224,0.203020849302536,10.7773708217244,11.4237077016486
"364","log_b",1970,11.1559336012699,0.207246812168943,10.8203711532184,11.5069320099199
"365","log_b",1971,11.1838379863204,0.208219650401937,10.8523590105275,11.511040237538
"366","log_b",1972,11.327896177749,0.206703773194019,11.009399037043,11.6595670556689
"367","log_b",1973,11.5188023350335,0.206194044827824,11.2090474353767,11.8550118015771
"368","log_b",1974,11.4799991713126,0.202968558085129,11.15766555354,11.8118335791125
"369","log_b",1975,11.4077187266751,0.203458167627071,11.0884922695837,11.7326988524596
"370","log_b",1976,11.3215480574718,0.2077816011571,10.9922307122317,11.6644463549812
"371","log_b",1977,11.3630444303257,0.211736005652922,11.0356927534407,11.7163687981758
"372","log_b",1978,11.3068519359023,0.209498945083996,10.9871221249377,11.6596408823613
"373","log_b",1979,11.2448812195514,0.207434341581703,10.9138096488534,11.5835732150445
"374","log_b",1980,11.2289982916569,0.208469975996087,10.9085111290791,11.5736710127625
"375","log_b",1981,11.2518411004146,0.201729146609883,10.9387100095873,11.5736134327843
"376","log_b",1982,11.2853057265893,0.199566156118525,10.9791475912318,11.6116308387161
"377","log_b",1983,11.3740255189866,0.197768983301486,11.0775351914204,11.6904302932747
"378","log_b",1984,11.5309686199745,0.197382648237961,11.2416718270283,11.8629722737589
"379","log_b",1985,11.5365177848816,0.200388452317939,11.2201177992906,11.8664166031431
"380","log_b",1986,11.3821798837037,0.201069106454405,11.0616399300529,11.7058339988086
"381","log_b",1987,11.2419628176714,0.201243177482316,10.9238720806555,11.5701530848327
"382","log_b",1988,11.2093346671641,0.195638794835519,10.9029728613009,11.5263642256855
"383","log_b",1989,11.2034792268524,0.192937530510735,10.9057419663565,11.5050410678547
"384","log_b",1990,11.3986603546543,0.186003311183653,11.1283294121032,11.7046473641663
"385","log_b",1991,11.3034206392929,0.194210470685627,11.0088687082621,11.6254846275235
"386","log_b",1992,11.1891639708091,0.197479847224343,10.8945817560834,11.5126027873437
"387","log_b",1993,10.9594252579751,0.199179664736093,10.6552622812269,11.2917734010309
"388","log_b",1994,10.9079616036886,0.197337121818903,10.6032321250685,11.2364012853676
"389","log_b",1995,10.7053058494458,0.198781366086405,10.4033817150027,11.0369206160148
"390","log_b",1996,10.6180690322807,0.197328493289842,10.3228248563182,10.950428646429
"391","log_b",1997,10.676583999283,0.196710202710537,10.371419422724,10.9922020894066
"392","log_b",1998,10.5941697128616,0.194479168090602,10.2929208870705,10.9105123280502
"393","log_b",1999,10.6974663538329,0.199454816173984,10.3858549867081,11.0159899167585
"394","log_b",2000,10.8512708026458,0.194254850995484,10.557673682378,11.166035603798
"395","log_b",2001,10.799738790047,0.18965377783787,10.5185355268161,11.1205618043112
"396","log_b",2002,10.762194652012,0.190984756870963,10.4799958692789,11.0729282414411
"397","log_b",2003,10.7060765624553,0.198801239462564,10.3948425979535,11.0258440223234
"398","log_b",2004,10.7339565541023,0.196079094185381,10.4307264452435,11.0472491075538
"399","log_b",2005,11.0553076163075,0.18504319804196,10.7788767801351,11.3506568790872
"400","log_b",2006,11.060041100387,0.19180928675268,10.774733784017,11.3665742956396
"401","log_b",2007,10.9083664953525,0.19042623812713,10.6217117326612,11.2210574146752
"402","log_b",2008,10.9388529964802,0.191667738541011,10.6443748604864,11.2488081969727
"403","log_b",2009,11.0048304613104,0.189872585759908,10.7187395467731,11.3185489928438
"404","log_b",2010,10.9565510664557,0.190423860667315,10.6668310895355,11.270707902548
"405","log_b",2011,10.9756983171366,0.191743671875194,10.6847109960793,11.2951187127468
"406","log_b",2012,11.025417864277,0.188507934901117,10.7421178812124,11.3295580920226
"407","log_b",2013,11.0480743894278,0.188675373420769,10.7653193539192,11.3599204042088
"408","log_b",2014,11.0501161912441,0.187389365744422,10.7640391583646,11.3520994499323
"409","log_b",2015,11.0590214480749,0.186534060475078,10.7672984721196,11.3646474191247
"410","log_b",2016,10.954257607716,0.204177897286574,10.6499393904728,11.2949431679868
"411","log_b",2017,10.8123447170224,0.207113006077385,10.5028328949438,11.1657185878921
"412","log_b",2018,10.5363949973353,0.251196885100545,10.1532597488912,10.9411079125527
"413","log_b_div_bmsy",1951,0.490850033727372,0.0823462751242075,0.354351785631068,0.623667530841135
"414","log_b_div_bmsy",1952,0.519153730818565,0.123189106107508,0.318405435262224,0.700389152261925
"415","log_b_div_bmsy",1953,0.382195768727472,0.120825913347041,0.183482724569416,0.57693606813
"416","log_b_div_bmsy",1954,0.239845131988076,0.119658483984658,0.0503544507534336,0.427226293753652
"417","log_b_div_bmsy",1955,0.148823068241489,0.120478325670733,-0.0415078816106313,0.344828704603136
"418","log_b_div_bmsy",1956,0.253021870129964,0.116374962446463,0.0636365276636904,0.431993542549526
"419","log_b_div_bmsy",1957,0.375413871953141,0.121001938301023,0.173454354217992,0.556845184716179
"420","log_b_div_bmsy",1958,0.460330661275678,0.124389611130883,0.268401663802291,0.654369305145398
"421","log_b_div_bmsy",1959,0.443492651498961,0.117590943939498,0.259107180993171,0.638224142550106
"422","log_b_div_bmsy",1960,0.381479581252532,0.120917412870946,0.199273184776617,0.580986861320665
"423","log_b_div_bmsy",1961,0.265013593716946,0.114294549902588,0.0802700037010031,0.450781329688172
"424","log_b_div_bmsy",1962,0.32115566610422,0.120674311001409,0.123632819540937,0.508342062450098
"425","log_b_div_bmsy",1963,0.356890564899059,0.11558069571807,0.17304159342473,0.541623272746967
"426","log_b_div_bmsy",1964,0.431578063503251,0.126408219920186,0.237057656765166,0.634363674717165
"427","log_b_div_bmsy",1965,0.30252486063167,0.124738649916607,0.0995821596435108,0.506645400376346
"428","log_b_div_bmsy",1966,0.167178317142793,0.122221246835442,-0.0269242654986267,0.364623790892239
"429","log_b_div_bmsy",1967,0.125243489679786,0.119631405940134,-0.0570980416571773,0.31411743800576
"430","log_b_div_bmsy",1968,0.0988768820108354,0.12040732430604,-0.0789238034121132,0.293217935181356
"431","log_b_div_bmsy",1969,0.164501293121561,0.119611914536329,-0.021615031309771,0.359378747691927
"432","log_b_div_bmsy",1970,0.228244041769071,0.121628196275436,0.033233229240503,0.419815478881252
"433","log_b_div_bmsy",1971,0.256148426819481,0.1191153952383,0.0607905380783598,0.443122591672942
"434","log_b_div_bmsy",1972,0.4002066182481,0.118925478134288,0.208436602667141,0.595402899696777
"435","log_b_div_bmsy",1973,0.591112775532587,0.12289747819412,0.393694103585422,0.782828167622919
"436","log_b_div_bmsy",1974,0.552309611811702,0.117593999715018,0.366474430896819,0.735663060948649
"437","log_b_div_bmsy",1975,0.480029167174226,0.11455260935747,0.295597605021411,0.662249883442473
"438","log_b_div_bmsy",1976,0.393858497970923,0.117165473176964,0.205433166549162,0.574872934027929
"439","log_b_div_bmsy",1977,0.435354870824782,0.124767790096818,0.242658631145727,0.637651219695806
"440","log_b_div_bmsy",1978,0.379162376401411,0.11735593149891,0.18118737005626,0.569092095924723
"441","log_b_div_bmsy",1979,0.317191660050529,0.119968069935947,0.11954594257324,0.507741684832855
"442","log_b_div_bmsy",1980,0.301308732156017,0.122703968135964,0.101956630158153,0.4921208550652
"443","log_b_div_bmsy",1981,0.324151540913758,0.118018850943108,0.130575525585027,0.50883268348601
"444","log_b_div_bmsy",1982,0.357616167088411,0.111868165580957,0.174786769458131,0.52548178107799
"445","log_b_div_bmsy",1983,0.446335959485722,0.108031133565906,0.277435359281001,0.620713670005526
"446","log_b_div_bmsy",1984,0.603279060473596,0.110440761406766,0.424109069004278,0.776601650673741
"447","log_b_div_bmsy",1985,0.608828225380775,0.110546404670852,0.43453123345417,0.791061895154791
"448","log_b_div_bmsy",1986,0.454490324202848,0.113267492376102,0.271677030129241,0.633855708441201
"449","log_b_div_bmsy",1987,0.314273258170522,0.113158853008245,0.134975948943959,0.492050072878844
"450","log_b_div_bmsy",1988,0.281645107663275,0.11107354247495,0.108762550309219,0.461658686004571
"451","log_b_div_bmsy",1989,0.275789667351482,0.110892414911358,0.107902754182737,0.455082591379731
"452","log_b_div_bmsy",1990,0.470970795153442,0.110549931586615,0.290027544994764,0.65201225120179
"453","log_b_div_bmsy",1991,0.375731079791982,0.112646208426514,0.197189879008298,0.549586596205723
"454","log_b_div_bmsy",1992,0.261474411308221,0.116688191589759,0.0853784561107317,0.451519114710534
"455","log_b_div_bmsy",1993,0.0317356984742743,0.113276569902178,-0.146107041265946,0.212138025032081
"456","log_b_div_bmsy",1994,-0.0197279558122479,0.116682583649279,-0.203714375651171,0.159434127143795
"457","log_b_div_bmsy",1995,-0.222383710055097,0.122325338162583,-0.424802051488198,-0.0326213909155493
"458","log_b_div_bmsy",1996,-0.309620527220203,0.11838885044863,-0.499553738240882,-0.119317548384697
"459","log_b_div_bmsy",1997,-0.251105560217899,0.118175518226169,-0.435666674562052,-0.0551837603812831
"460","log_b_div_bmsy",1998,-0.333519846639289,0.114462902406672,-0.513362672138704,-0.150628703981482
"461","log_b_div_bmsy",1999,-0.230223205667937,0.117848782701963,-0.420458523545448,-0.0423267141542648
"462","log_b_div_bmsy",2000,-0.0764187568550756,0.116729484933766,-0.259328890536371,0.113931424722604
"463","log_b_div_bmsy",2001,-0.127950769453839,0.113138875830878,-0.303563285731546,0.0529527515457888
"464","log_b_div_bmsy",2002,-0.165494907488843,0.11391216547428,-0.350496123262881,0.0142150973406783
"465","log_b_div_bmsy",2003,-0.221612997045529,0.118634972598343,-0.412766019458393,-0.0298757009096168
"466","log_b_div_bmsy",2004,-0.193733005398573,0.117178040711584,-0.381151597523702,-0.00558493683895846
"467","log_b_div_bmsy",2005,0.12761805680664,0.113735179929105,-0.0586261988900009,0.310036153348705
"468","log_b_div_bmsy",2006,0.1323515408861,0.114527725328458,-0.0475534789369208,0.31331776563185
"469","log_b_div_bmsy",2007,-0.0193230641483269,0.110839603348699,-0.198656818705377,0.158008401637056
"470","log_b_div_bmsy",2008,0.0111634369792925,0.115933553316446,-0.164365979830148,0.200617054183575
"471","log_b_div_bmsy",2009,0.0771409018095473,0.114995650761961,-0.1058060147087,0.267372490002734
"472","log_b_div_bmsy",2010,0.0288615069547872,0.113342466712435,-0.156011886782291,0.20477847384913
"473","log_b_div_bmsy",2011,0.0480087576356955,0.113761842773727,-0.131726885988018,0.229364951623098
"474","log_b_div_bmsy",2012,0.0977283047761212,0.112474189309206,-0.0810294720325323,0.277631596265461
"475","log_b_div_bmsy",2013,0.120384829926886,0.11293513250187,-0.0577833126189092,0.303246065624405
"476","log_b_div_bmsy",2014,0.122426631743261,0.112919691408075,-0.0525781546008115,0.303003830776309
"477","log_b_div_bmsy",2015,0.131331888574024,0.113668152497935,-0.0516624523131724,0.307815256138853
"478","log_b_div_bmsy",2016,0.0265680482151345,0.144012985965911,-0.189277808411133,0.261967216085965
"479","log_b_div_bmsy",2017,-0.115344842478496,0.147661815566659,-0.34157722042211,0.129553273564114
"480","log_b_div_bmsy",2018,-0.391294562165527,0.167908986909164,-0.663281300113172,-0.127979059006371
"481","log_c_div_msy",1951,-0.515750259972054,0.0979153869148685,-0.677171719128217,-0.368757622704826
"482","log_c_div_msy",1952,-0.735991051628302,0.0979153869148685,-0.897412510784466,-0.588998414361074
"483","log_c_div_msy",1953,-0.721602314176202,0.0979153869148685,-0.883023773332366,-0.574609676908974
"484","log_c_div_msy",1954,-0.81121447286589,0.0979153869148685,-0.972635932022053,-0.664221835598661
"485","log_c_div_msy",1955,-0.750589851049455,0.0979153869148685,-0.912011310205618,-0.603597213782227
"486","log_c_div_msy",1956,-0.693431437209506,0.0979153869148685,-0.85485289636567,-0.546438799942278
"487","log_c_div_msy",1957,-0.504189437570978,0.0979153869148685,-0.665610896727141,-0.35719680030375
"488","log_c_div_msy",1958,-0.481461186493422,0.0979153869148685,-0.642882645649585,-0.334468549226193
"489","log_c_div_msy",1959,-0.527446299735245,0.0979153869148685,-0.688867758891409,-0.380453662468017
"490","log_c_div_msy",1960,-0.569494535978744,0.0979153869148685,-0.730915995134908,-0.422501898711516
"491","log_c_div_msy",1961,-0.426802773955558,0.0979153869148685,-0.588224233111721,-0.279810136688329
"492","log_c_div_msy",1962,-0.81121447286589,0.0979153869148685,-0.972635932022053,-0.664221835598661
"493","log_c_div_msy",1963,-0.84296317118047,0.0979153869148685,-1.00438463033663,-0.695970533913241
"494","log_c_div_msy",1964,-0.58807092155168,0.0979153869148685,-0.749492380707843,-0.441078284284452
"495","log_c_div_msy",1965,-0.60064970375854,0.0979153869148685,-0.762071162914703,-0.453657066491312
"496","log_c_div_msy",1966,-0.721602314176202,0.0979153869148685,-0.883023773332366,-0.574609676908974
"497","log_c_div_msy",1967,-0.707417679184246,0.0979153869148685,-0.86883913834041,-0.560425041917018
"498","log_c_div_msy",1968,-0.721602314176202,0.0979153869148685,-0.883023773332366,-0.574609676908974
"499","log_c_div_msy",1969,-0.750589851049455,0.0979153869148685,-0.912011310205618,-0.603597213782227
"500","log_c_div_msy",1970,-0.715478247468243,0.0979153869148685,-0.876899706624406,-0.568485610201014
"501","log_c_div_msy",1971,-0.764658946497874,0.0979153869148685,-0.926080405654037,-0.617666309230646
"502","log_c_div_msy",1972,-0.660372833307085,0.0979153869148685,-0.821794292463249,-0.513380196039857
"503","log_c_div_msy",1973,-0.470510132812535,0.0979153869148685,-0.631931591968699,-0.323517495545307
"504","log_c_div_msy",1974,-0.35974084355017,0.0979153869148685,-0.521162302706334,-0.212748206282942
"505","log_c_div_msy",1975,-0.354185273705568,0.0979153869148685,-0.515606732861731,-0.20719263643834
"506","log_c_div_msy",1976,-0.456933016033494,0.0979153869148685,-0.618354475189658,-0.309940378766266
"507","log_c_div_msy",1977,-0.397140692602122,0.0979153869148685,-0.558562151758285,-0.250148055334893
"508","log_c_div_msy",1978,-0.432243077522337,0.0979153869148685,-0.5936645366785,-0.285250440255109
"509","log_c_div_msy",1979,-0.506951870266888,0.0979153869148685,-0.668373329423051,-0.35995923299966
"510","log_c_div_msy",1980,-0.484048801145333,0.0979153869148685,-0.645470260301497,-0.337056163878105
"511","log_c_div_msy",1981,-0.354581078183326,0.0979153869148685,-0.516002537339489,-0.207588440916098
"512","log_c_div_msy",1982,-0.301107857524516,0.0979153869148685,-0.46252931668068,-0.154115220257288
"513","log_c_div_msy",1983,-0.0540660248382839,0.0979153869148685,-0.215487483994447,0.0929266124289444
"514","log_c_div_msy",1984,0.288282840718774,0.0979153869148685,0.126861381562611,0.435275477986003
"515","log_c_div_msy",1985,0.401330857139798,0.0979153869148685,0.239909397983635,0.548323494407027
"516","log_c_div_msy",1986,0.201124802518643,0.0979153869148685,0.0397033433624792,0.348117439785871
"517","log_c_div_msy",1987,0.0795661248381726,0.0979153869148685,-0.0818553343179908,0.226558762105401
"518","log_c_div_msy",1988,0.185907117547756,0.0979153869148685,0.0244856583915926,0.332899754814984
"519","log_c_div_msy",1989,-0.0340421404850411,0.0979153869148685,-0.195463599641205,0.112950496782187
"520","log_c_div_msy",1990,0.476165565070783,0.0979153869148685,0.314744105914619,0.623158202338011
"521","log_c_div_msy",1991,0.370752341041178,0.0979153869148685,0.209330881885014,0.517744978308406
"522","log_c_div_msy",1992,0.308629160557471,0.0979153869148685,0.147207701401307,0.455621797824699
"523","log_c_div_msy",1993,-0.0751724476247588,0.0979153869148685,-0.236593906780922,0.0718201896424695
"524","log_c_div_msy",1994,-0.0447297061090093,0.0979153869148685,-0.206151165265173,0.102262931158219
"525","log_c_div_msy",1995,-0.383498755822905,0.0979153869148685,-0.544920214979069,-0.236506118555677
"526","log_c_div_msy",1996,-0.459128165636297,0.0979153869148685,-0.620549624792461,-0.312135528369069
"527","log_c_div_msy",1997,-0.353097618483893,0.0979153869148685,-0.514519077640056,-0.206104981216665
"528","log_c_div_msy",1998,-0.572320611460448,0.0979153869148685,-0.733742070616612,-0.42532797419322
"529","log_c_div_msy",1999,-0.441700429043384,0.0979153869148685,-0.603121888199547,-0.294707791776156
"530","log_c_div_msy",2000,-0.15604502827553,0.0979153869148685,-0.317466487431693,-0.0090523910083014
"531","log_c_div_msy",2001,-0.260567354913227,0.0979153869148685,-0.421988814069391,-0.113574717645999
"532","log_c_div_msy",2002,-0.351715038765335,0.0979153869148685,-0.513136497921499,-0.204722401498107
"533","log_c_div_msy",2003,-0.417379230239894,0.0979153869148685,-0.578800689396058,-0.270386592972666
"534","log_c_div_msy",2004,-0.626032427838799,0.0979153869148685,-0.787453886994962,-0.47903979057157
"535","log_c_div_msy",2005,0.125246465797648,0.0979153869148685,-0.036174993358515,0.272239103064877
"536","log_c_div_msy",2006,0.132873802405768,0.0979153869148685,-0.028547656750396,0.279866439672996
"537","log_c_div_msy",2007,-0.0660828305795783,0.0979153869148685,-0.227504289735742,0.0809098066876501
"538","log_c_div_msy",2008,-0.0584726124624056,0.0979153869148685,-0.219894071618569,0.0885200248048227
"539","log_c_div_msy",2009,0.0777692944760217,0.0979153869148685,-0.0836521646801418,0.22476193174325
"540","log_c_div_msy",2010,0.0523345477502053,0.0979153869148685,-0.109086911405958,0.199327185017434
"541","log_c_div_msy",2011,0.0362619430079057,0.0979153869148685,-0.125159516148258,0.183254580275134
"542","log_c_div_msy",2012,0.0647749622347397,0.0979153869148685,-0.0966464969214238,0.211767599501968
"543","log_c_div_msy",2013,0.108320989173154,0.0979153869148685,-0.053100469983009,0.255313626440383
"544","log_c_div_msy",2014,0.0969180713068019,0.0979153869148685,-0.0645033878493616,0.24391070857403
"545","log_c_div_msy",2015,0.238459203114852,0.0979153869148685,0.0770377439586885,0.38545184038208
"546","log_c_div_msy",2016,0.326010872414527,0.0979153869148685,0.164589413258364,0.473003509681756
"547","log_c_div_msy",2017,0.508492603165424,0.0979153869148685,0.347071144009261,0.655485240432653
"548","log_c_div_msy",2018,0.587155125734742,0.0979153869148685,0.425733666578579,0.734147763001971
"549","log_depletion",1951,-0.202297146832573,0.0823462751242075,-0.338795394928877,-0.0694796497188108
"550","log_depletion",1952,-0.17399344974138,0.123189106107508,-0.374741745297721,0.00724197170197948
"551","log_depletion",1953,-0.310951411832473,0.120825913347041,-0.509664455990529,-0.116211112429946
"552","log_depletion",1954,-0.45330204857187,0.119658483984658,-0.642792729806512,-0.265920886806294
"553","log_depletion",1955,-0.544324112318456,0.120478325670733,-0.734655062170577,-0.348318475956809
"554","log_depletion",1956,-0.440125310429982,0.116374962446463,-0.629510652896255,-0.261153638010419
"555","log_depletion",1957,-0.317733308606804,0.121001938301023,-0.519692826341954,-0.136301995843766
"556","log_depletion",1958,-0.232816519284268,0.124389611130883,-0.424745516757655,-0.038777875414547
"557","log_depletion",1959,-0.249654529060985,0.117590943939498,-0.434039999566774,-0.0549230380098392
"558","log_depletion",1960,-0.311667599307414,0.120917412870946,-0.493873995783329,-0.11216031923928
"559","log_depletion",1961,-0.428133586842999,0.114294549902588,-0.612877176858942,-0.242365850871773
"560","log_depletion",1962,-0.371991514455725,0.120674311001409,-0.569514361019008,-0.184805118109847
"561","log_depletion",1963,-0.336256615660886,0.11558069571807,-0.520105587135215,-0.151523907812978
"562","log_depletion",1964,-0.261569117056694,0.126408219920186,-0.45608952379478,-0.0587835058427805
"563","log_depletion",1965,-0.390622319928276,0.124738649916607,-0.593565020916434,-0.186501780183599
"564","log_depletion",1966,-0.525968863417152,0.122221246835442,-0.720071446058572,-0.328523389667707
"565","log_depletion",1967,-0.567903690880159,0.119631405940134,-0.750245222217123,-0.379029742554186
"566","log_depletion",1968,-0.59427029854911,0.12040732430604,-0.772070983972059,-0.399929245378589
"567","log_depletion",1969,-0.528645887438384,0.119611914536329,-0.714762211869716,-0.333768432868018
"568","log_depletion",1970,-0.464903138790874,0.121628196275436,-0.659913951319442,-0.273331701678693
"569","log_depletion",1971,-0.436998753740464,0.1191153952383,-0.632356642481585,-0.250024588887003
"570","log_depletion",1972,-0.292940562311846,0.118925478134288,-0.484710577892805,-0.0977442808631686
"571","log_depletion",1973,-0.102034405027358,0.12289747819412,-0.299453076974523,0.0896809870629732
"572","log_depletion",1974,-0.140837568748243,0.117593999715018,-0.326672749663126,0.0425158803887036
"573","log_depletion",1975,-0.213118013385719,0.11455260935747,-0.397549575538534,-0.0308972971174725
"574","log_depletion",1976,-0.299288682589023,0.117165473176964,-0.487714014010783,-0.118274246532016
"575","log_depletion",1977,-0.257792309735164,0.124767790096818,-0.450488549414219,-0.0554959608641393
"576","log_depletion",1978,-0.313984804158534,0.11735593149891,-0.511959810503685,-0.124055084635222
"577","log_depletion",1979,-0.375955520509416,0.119968069935947,-0.573601237986706,-0.18540549572709
"578","log_depletion",1980,-0.391838448403928,0.122703968135964,-0.591190550401793,-0.201026325494745
"579","log_depletion",1981,-0.368995639646187,0.118018850943108,-0.562571654974918,-0.184314497073935
"580","log_depletion",1982,-0.335531013471534,0.111868165580957,-0.518360411101815,-0.167665399481956
"581","log_depletion",1983,-0.246811221074223,0.108031133565906,-0.415711821278944,-0.0724335105544191
"582","log_depletion",1984,-0.0898681200863491,0.110440761406766,-0.269038111555667,0.0834544701137955
"583","log_depletion",1985,-0.0843189551791706,0.110546404670852,-0.258615947105775,0.097914714594846
"584","log_depletion",1986,-0.238656856357098,0.113267492376102,-0.421470150430705,-0.0592914721187442
"585","log_depletion",1987,-0.378873922389423,0.113158853008245,-0.558171231615986,-0.201097107681102
"586","log_depletion",1988,-0.41150207289667,0.11107354247495,-0.584384630250726,-0.231488494555375
"587","log_depletion",1989,-0.417357513208464,0.110892414911358,-0.585244426377209,-0.238064589180215
"588","log_depletion",1990,-0.222176385406504,0.110549931586615,-0.403119635565181,-0.0411349293581551
"589","log_depletion",1991,-0.317416100767964,0.112646208426514,-0.495957301551647,-0.143560584354222
"590","log_depletion",1992,-0.431672769251724,0.116688191589759,-0.607768724449214,-0.241628065849412
"591","log_depletion",1993,-0.661411482085671,0.113276569902178,-0.839254221825892,-0.481009155527865
"592","log_depletion",1994,-0.712875136372193,0.116682583649279,-0.896861556211116,-0.53371305341615
"593","log_depletion",1995,-0.915530890615043,0.122325338162583,-1.11794923204814,-0.725768571475495
"594","log_depletion",1996,-1.00276770778015,0.11838885044863,-1.19270091880083,-0.812464728944643
"595","log_depletion",1997,-0.944252740777845,0.118175518226169,-1.128813855122,-0.748330940941228
"596","log_depletion",1998,-1.02666702719923,0.114462902406672,-1.20650985269865,-0.843775884541427
"597","log_depletion",1999,-0.923370386227882,0.117848782701963,-1.11360570410539,-0.73547389471421
"598","log_depletion",2000,-0.769565937415021,0.116729484933766,-0.952476071096316,-0.579215755837341
"599","log_depletion",2001,-0.821097950013784,0.113138875830878,-0.996710466291491,-0.640194429014156
"600","log_depletion",2002,-0.858642088048788,0.11391216547428,-1.04364330382283,-0.678932083219267
"601","log_depletion",2003,-0.914760177605474,0.118634972598343,-1.10591320001834,-0.723022881469562
"602","log_depletion",2004,-0.886880185958519,0.117178040711584,-1.07429877808365,-0.698732117398904
"603","log_depletion",2005,-0.565529123753305,0.113735179929105,-0.751773379449946,-0.38311102721124
"604","log_depletion",2006,-0.560795639673845,0.114527725328458,-0.740700659496866,-0.379829414928096
"605","log_depletion",2007,-0.712470244708272,0.110839603348699,-0.891803999265322,-0.535138778922889
"606","log_depletion",2008,-0.681983743580653,0.115933553316446,-0.857513160390093,-0.492530126376371
"607","log_depletion",2009,-0.616006278750398,0.114995650761961,-0.798953195268645,-0.425774690557211
"608","log_depletion",2010,-0.664285673605158,0.113342466712435,-0.849159067342237,-0.488368706710815
"609","log_depletion",2011,-0.64513842292425,0.113761842773727,-0.824874066547963,-0.463782228936847
"610","log_depletion",2012,-0.595418875783824,0.112474189309206,-0.774176652592477,-0.415515584294484
"611","log_depletion",2013,-0.57276235063306,0.11293513250187,-0.750930493178855,-0.389901114935541
"612","log_depletion",2014,-0.570720548816684,0.112919691408075,-0.745725335160757,-0.390143349783637
"613","log_depletion",2015,-0.561815291985922,0.113668152497935,-0.744809632873118,-0.385331924421093
"614","log_depletion",2016,-0.666579132344811,0.144012985965911,-0.882424988971078,-0.43117996447398
"615","log_depletion",2017,-0.808492023038442,0.147661815566659,-1.03472440098206,-0.563593906995831
"616","log_depletion",2018,-1.08444174272547,0.167908986909164,-1.35642848067312,-0.821126239566317
